"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","Id Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"FDS4935BZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","-30, ","Q1=Q2=22, ","25, ","-3, ","-6.9, ","1.6, ","-, ","Q1=Q2=35, ","-, ","16, ","1360, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.364 ",
"FDS5670","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","14, ","±20, ","4, ","10, ","2.5, ","-, ","-, ","-, ","49, ","2900, ","10.4, ","-, ","685, ","180, ","SOIC-8 ","1 ","260 ","0.9257 ",
"FDS5672","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","10, ","±20, ","4, ","12, ","2.5, ","-, ","-, ","-, ","4.2, ","2200, ","9.3, ","40, ","410, ","130, ","SOIC-8 ","1 ","260 ","0.77 ",
"FDS6375","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1.5, ","-8, ","2.5, ","32, ","24, ","75, ","26, ","2694, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2608 ",
"FDS6673BZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","7.8, ","25, ","-3, ","-14.5, ","2.5, ","-, ","12, ","30, ","46, ","3500, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.4272 ",
"FDS6675BZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","13, ","25, ","-3, ","-11, ","2.5, ","21.8, ","13, ","-, ","25, ","1855, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.3183 ",
"FDS6679AZ","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","9.3, ","25, ","-3, ","-13, ","2.5, ","-, ","14.8, ","12, ","38, ","2890, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.376 ",
"FDS6680A","Active, Not Rec","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","9.5, ","20, ","3, ","12.5, ","2.5, ","-, ","13, ","105, ","16, ","1620, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.3589 ",
"FDS6681Z","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","4.6, ","25, ","-3, ","-20, ","2.5, ","-, ","6.5, ","12, ","105, ","7540, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.9418 ",
"FDS6690A","Active, Not Rec","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","12.5, ","20, ","3, ","11, ","2.5, ","-, ","17, ","12, ","12, ","1205, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2787 ",
"FDS6890A","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","20, ","-, ","8, ","1.5, ","7.5, ","2, ","Q1=Q2=22, ","Q1=Q2=18, ","16, ","23, ","2130, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.5333 ",
"FDS6898AZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","20, ","-, ","12, ","1.5, ","9.4, ","2, ","Q1=Q2=18, ","Q1=Q2=14, ","5.8, ","16, ","1821, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.4788 ",
"FDS6975","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","-30, ","Q1=Q2=32, ","20, ","-3, ","-6, ","2, ","-, ","Q1=Q2=45, ","5, ","14.5, ","1540, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.5296 ",
"FDS86106","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","105, ","±20, ","4, ","3.4, ","5, ","-, ","-, ","-, ","1.6, ","156, ","0.8, ","22, ","47, ","2, ","SOIC-8 ","1 ","260 ","0.464 ",
"FDS86140","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","9.8, ","±20, ","4, ","11.2, ","5, ","-, ","-, ","-, ","16.5, ","1940, ","6.5, ","59, ","440, ","20, ","SOIC-8 ","1 ","260 ","1.2676 ",
"FDS86141","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","23, ","±20, ","4, ","7, ","2.5, ","-, ","-, ","-, ","6.7, ","703, ","3.1, ","39, ","186, ","8.6, ","SOIC-8 ","1 ","260 ","0.9023 ",
"FDS86240","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","19.8, ","±20, ","4, ","7.5, ","5, ","-, ","-, ","-, ","16, ","1930, ","5.3, ","109, ","198, ","8.3, ","SOIC-8 ","1 ","260 ","1.2498 ",
"FDS86242","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","67, ","±20, ","4, ","4.1, ","5, ","-, ","-, ","-, ","4.9, ","570, ","2, ","71, ","64, ","2.9, ","SOIC-8 ","1 ","260 ","0.2608 ",
"FDS86252","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","55, ","±20, ","4, ","4.5, ","5, ","-, ","-, ","-, ","5.2, ","718, ","2.3, ","74, ","77, ","3.3, ","SOIC-8 ","1 ","260 ","0.3805 ",
"FDS86267P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","-150, ","255, ","±25, ","-4, ","-2.2, ","2.5, ","-, ","-, ","-, ","7, ","806, ","1.9, ","157, ","54, ","1.6, ","SOIC-8 ","1 ","260 ","0.5877 ",
"FDS8638","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","40, ","4.3, ","±20, ","3, ","18, ","2.5, ","-, ","5.4, ","10, ","27, ","4270, ","7.2, ","30, ","1175, ","120, ","SOIC-8 ","1 ","260 ","0.5467 ",
"FDS86540","Active","H Pb   ","N-Channel, ","PowerTrench® T6, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","4.5, ","±20, ","4, ","18, ","5, ","-, ","-, ","-, ","53, ","4820, ","13, ","44, ","1610, ","67, ","SOIC-8 ","1 ","260 ","1.3659 ",
"FDS8840NZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","40, ","4.5, ","±20, ","3, ","18.6, ","2.5, ","-, ","6, ","-, ","54, ","5665, ","19, ","21, ","650, ","445, ","SOIC-8 ","1 ","260 ","0.5415 ",
"FDS8858CZ","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","±30, ","N: 1.0, P:20.5, ","25, ","±3, ","N: 8.6, P: -7.3, ","2, ","-, ","N: 20.0, P:34.5, ","15, ","33, ","1675, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.3709 ",
"FDS8896","Active, Not Rec","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","6, ","20, ","2.5, ","15, ","2.5, ","-, ","7.3, ","-, ","28, ","2525, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2743 ",
"FDS89141","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Dual, ","0, ","100, ","Q1=Q2=62, ","±20, ","4, ","3.5, ","31, ","-, ","-, ","-, ","2.9, ","299, ","1.3, ","23, ","70, ","4.7, ","SOIC-8 ","1 ","260 ","1.1495 ",
"FDS89161","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Standard, ","0, ","Dual, ","0, ","100, ","Q1=Q2=105, ","±20, ","4, ","2.7, ","31, ","-, ","-, ","-, ","1.7, ","158, ","0.8, ","21, ","43, ","3, ","SOIC-8 ","1 ","260 ","0.6332 ",
"FDS89161LZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","100, ","Q1:105.0, Q2: 105.0, ","±20, ","2.2, ","2.7, ","2, ","-, ","Q1:160.0, Q2: 160.0, ","-, ","2.1, ","227, ","0.7, ","20, ","44, ","3, ","SOIC-8 ","1 ","260 ","0.5277 ",
"FDS8949","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","40, ","Q1=Q2=29, ","±20, ","3, ","6, ","2, ","-, ","Q1=Q2=36, ","-, ","7.7, ","715, ","2.8, ","7, ","105, ","60, ","SOIC-8 ","1 ","260 ","0.3396 ",
"FDS8984","Active, Not Rec","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","30, ","Q1=Q2=23, ","20, ","2.5, ","7, ","1.6, ","-, ","Q1=Q2=30, ","5, ","5, ","475, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2473 ",
"FDS9431A","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","8, ","-1, ","-3.5, ","2.5, ","180, ","130, ","6.2, ","6, ","405, ","1.3, ","-, ","170, ","45, ","SOIC-8 ","1 ","260 ","0.2667 ",
"FDS9435A","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","50, ","25, ","-3, ","-5.3, ","2.5, ","-, ","80, ","7, ","10, ","528, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2363 ",
"FDS9926A","Active, Not Rec","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","20, ","-, ","10, ","1.5, ","6.5, ","2, ","Q1=Q2=43, ","Q1=Q2=30, ","-, ","6.2, ","650, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2437 ",
"FDS9934C","Active, Not Rec","H Pb   ","Complementary, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","±20, ","-, ","12, ","Q1:1.5, Q2: -1.2, ","-5, ","2, ","N: 43, P: 90, ","N: 30, P: 55, ","-, ","8.7, ","955, ","-, ","-, ","-, ","-, ","SOIC-8 ","1 ","260 ","0.2523 ",
"FDS9945","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","60, ","Q1=Q2=100, ","±20, ","3, ","3.5, ","2, ","-, ","Q1=Q2=200, ","-, ","8, ","420, ","2.5, ","-, ","48, ","20, ","SOIC-8 ","1 ","260 ","0.2412 ",
"FDS9958","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","-60, ","Q1=Q2=105, ","±20, ","-3, ","-2.9, ","2, ","-, ","Q1=Q2=135, ","-, ","8, ","765, ","3, ","21, ","90, ","40, ","SOIC-8 ","1 ","260 ","0.4251 ",
"FDT1600N10ALZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","160, ","±20, ","2.8, ","5.6, ","10.42, ","-, ","-, ","-, ","2.9, ","169, ","0.64, ","32.7, ","43, ","2.04, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2307 ",
"FDT3612","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","120, ","±20, ","4, ","3.7, ","3, ","-, ","-, ","-, ","14, ","632, ","3.8, ","-, ","40, ","20, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2565 ",
"FDT439N","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","-, ","8, ","1, ","6.3, ","3, ","58, ","45, ","-, ","10.7, ","500, ","-, ","-, ","-, ","-, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3168 ",
"FDT457N","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","60, ","20, ","3, ","5, ","3, ","-, ","90, ","-, ","4.2, ","235, ","-, ","-, ","-, ","-, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2859 ",
"FDT458P","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","130, ","20, ","-3, ","-3.4, ","3, ","-, ","200, ","-, ","2.5, ","205, ","-, ","-, ","-, ","-, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2717 ",
"FDT86102LZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","100, ","28, ","±20, ","3, ","6.6, ","2.2, ","-, ","38, ","-, ","8.3, ","1118, ","2.2, ","36, ","181, ","7.5, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3074 ",
"FDT86106LZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","100, ","108, ","±20, ","2.2, ","3.2, ","2.2, ","-, ","153, ","-, ","2.4, ","234, ","0.9, ","21, ","46, ","3.1, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4927 ",
"FDT86113LZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","100, ","100, ","±20, ","2.5, ","3.3, ","2.2, ","-, ","145, ","-, ","2.3, ","234, ","0.85, ","21, ","46, ","3.1, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3333 ",
"FDT86244","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","128, ","±20, ","4, ","2.8, ","2.2, ","-, ","-, ","-, ","2.8, ","295, ","1.3, ","44, ","33, ","2.4, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2912 ",
"FDT86246","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","236, ","±20, ","4, ","2, ","2.2, ","-, ","-, ","-, ","1.7, ","161, ","0.8, ","31, ","21, ","1.6, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4357 ",
"FDT86246L","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","150, ","228, ","±20, ","4, ","2, ","2.2, ","-, ","280, ","-, ","2.3, ","238, ","1, ","31, ","20, ","2, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3257 ",
"FDV301N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","25, ","-, ","8, ","1.06, ","0.22, ","0.35, ","5000, ","4000, ","0.49, ","0.49, ","9.5, ","0.07, ","-, ","6, ","1.3, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0235 ",
"FDV303N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","25, ","-, ","8, ","1, ","0.68, ","0.35, ","600, ","450, ","2.3, ","-, ","50, ","0.45, ","-, ","28, ","9, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0333 ",
"FDV304P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-25, ","-, ","-8, ","-1.5, ","-0.46, ","0.35, ","1500, ","1100, ","-, ","1.1, ","63, ","-, ","-, ","-, ","-, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0771 ",
"FDV305N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","12, ","1.5, ","0.9, ","0.35, ","300, ","220, ","-, ","1.1, ","109, ","-, ","-, ","-, ","-, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0788 ",
"FDZ1323NZ","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","WLCSP, ","Small Signal, ","Logic, ","0, ","Dual Common Drain, ","0, ","20, ","-, ","12, ","1.2, ","10, ","2, ","Q1=Q2=18, ","Q1=Q2=13, ","-, ","17, ","1545, ","-, ","-, ","-, ","-, ","WLCSP-6 ","1 ","260 ","0.3478 ",
"FQA140N10","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","10, ","±25, ","4, ","140, ","375, ","-, ","-, ","-, ","220, ","6100, ","114, ","730, ","2000, ","420, ","TO-3P-3L ","NA ","0 ","3.9456 ",
"FQA36P15","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","TO-3P-3, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","-150, ","90, ","±30, ","-4, ","-36, ","294, ","-, ","-, ","-, ","81, ","2550, ","42, ","1450, ","710, ","110, ","TO-3P-3L ","NA ","0 ","1.7034 ",
"FQA40N25","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","250, ","70, ","±30, ","5, ","40, ","280, ","-, ","-, ","-, ","85, ","3100, ","46, ","2000, ","620, ","70, ","TO-3P-3L ","NA ","0 ","1.9828 ",
"FQA70N10","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","23, ","±25, ","4, ","70, ","214, ","-, ","-, ","-, ","85, ","2500, ","42, ","430, ","720, ","150, ","TO-3P-3L ","NA ","0 ","1.4861 ",
"FQA70N15","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","28, ","±25, ","4, ","70, ","330, ","-, ","-, ","-, ","135, ","4150, ","65, ","670, ","840, ","135, ","TO-3P-3L ","NA ","0 ","2.0409 ",
"HUF75344G3","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","55, ","8, ","±20, ","4, ","75, ","285, ","-, ","-, ","-, ","90, ","3200, ","39, ","210, ","1170, ","310, ","TO-247-3 ","NA ","0 ","1.8758 ",
"HUF75345G3","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","55, ","7, ","±20, ","4, ","75, ","325, ","-, ","-, ","-, ","125, ","4000, ","58, ","80, ","1450, ","450, ","TO-247-3 ","NA ","0 ","2.1145 ",
"HUF75639G3","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","25, ","±20, ","4, ","56, ","200, ","-, ","-, ","-, ","57, ","2000, ","24, ","320, ","500, ","65, ","TO-247-3 ","NA ","0 ","1.672 ",
"HUF75652G3","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","100, ","8, ","±20, ","4, ","75, ","515, ","-, ","-, ","-, ","211, ","7585, ","74, ","490, ","2345, ","630, ","TO-247-3 ","NA ","0 ","5.3451 ",
"HUF75852G3","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","150, ","16, ","±20, ","4, ","75, ","500, ","-, ","-, ","13, ","215, ","7690, ","66, ","1830, ","1650, ","535, ","TO-247-3 ","NA ","0 ","7.6286 ",
"HUFA76407DK8T-F085","Active, Not Rec","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","60, ","90, ","±16, ","3, ","3.8, ","2.5, ","-, ","110, ","5.3, ","9.4, ","330, ","2.4, ","89, ","100, ","18, ","SOIC-8 ","1 ","260 ","1.0044 ",
"MCH6341-TL-W","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-30, ","59, ","20, ","2.6, ","-5, ","1.5, ","-, ","100, ","-, ","10, ","430, ","2.5, ","-, ","105, ","75, ","SC-88FL / MCPH-6 ","1 ","260 ","0.1541 ",
"MCH6351-TL-W","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-12, ","-, ","10, ","1.3, ","-9, ","1.5, ","24, ","16.5, ","5.1, ","20.5, ","2200, ","3.2, ","-, ","350, ","320, ","SC-88FL / MCPH-6 ","1 ","260 ","0.1695 ",
"MCH6353-TL-W","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-12, ","-, ","10, ","1.4, ","-6, ","1.4, ","48, ","35, ","-, ","12, ","1250, ","2.1, ","-, ","160, ","150, ","SC-88FL / MCPH-6 ","1 ","260 ","0.1421 ",
"MGSF1N02LT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","90, ","20, ","2.4, ","0.35, ","0.4, ","-, ","130, ","-, ","3.2, ","125, ","-, ","-, ","120, ","45, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0903 ",
"MGSF1N03LT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","30, ","100, ","20, ","2.4, ","2.1, ","0.69, ","-, ","145, ","-, ","3.2, ","140, ","-, ","-, ","100, ","40, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.1391 ",
"MGSF2N02ELT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","8, ","1, ","2.8, ","1.25, ","115, ","85, ","-, ","3.5, ","150, ","1.5, ","-, ","130, ","45, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0911 ",
"MMBF0201NLT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","1000, ","20, ","2.4, ","0.3, ","0.225, ","-, ","1400, ","-, ","1, ","45, ","-, ","-, ","25, ","5, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0436 ",
"MMBF170","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","5000, ","±20, ","3, ","0.5, ","0.3, ","-, ","-, ","-, ","0.65, ","24, ","-, ","-, ","17, ","7, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0407 ",
"MMBF170LT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Standard, ","0, ","Single, ","0, ","60, ","5000, ","20, ","3, ","0.5, ","0.225, ","-, ","-, ","-, ","-, ","60, ","-, ","-, ","-, ","-, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0321 ",
"MMBF2201NT1G","Active, Not Rec","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","1000, ","20, ","2.4, ","0.3, ","0.15, ","-, ","1400, ","-, ","-, ","45, ","-, ","-, ","25, ","5, ","SC-70-3 / SOT-323-3 ","1 ","260 ","0.0807 ",
"MVGSF1N02LT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","90, ","20, ","2.4, ","0.75, ","0.4, ","-, ","130, ","-, ","6, ","125, ","-, ","-, ","-, ","-, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.2875 ",
"MVGSF1N03LT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","100, ","20, ","2.4, ","1.6, ","0.42, ","-, ","145, ","3.5, ","6, ","140, ","-, ","-, ","100, ","40, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.3227 ",
"MVMBF0201NLT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","1000, ","20, ","2.4, ","0.3, ","0.225, ","-, ","1400, ","61.5, ","1.4, ","45, ","-, ","-, ","25, ","5, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.2227 ",
"MVSF2N02ELT1G","Active","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1, ","2.8, ","1.25, ","115, ","85, ","17, ","3.5, ","150, ","1.5, ","-, ","130, ","45, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.39 ",
