Part Number,Datasheet,Stock Check,Status,Configuration,Technology,Type,Package,MSL,AEC-Q,VDS (V),VGS ±(V),ID Max. (A),VGS(th) Min. (V),VGS(th) Typ. (V),VGS(th) Max. (V),RDS(ON) @ 10V Typ. (mΩ),RDS(ON) @ 10V Max. (mΩ),RDS(ON) @ 4.5V Typ. (mΩ),RDS(ON) @ 4.5V Max. (mΩ),Qg (nC) @ 10V,Qg (nC) @ 4.5V,Qgs (nC),Qgd (nC),Ciss (pF),Coss (pF),Crss (pF),TJ Max. (°C),RoHS Compliant,Halogen-Free Standard,Solderability Standard,Terminal Finish,Product Weight(g),Flammability Rating
TSM080N03PQ56,https://services.taiwansemi.com/storage/resources/datasheet/TSM080N03PQ56_D1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM080N03PQ56/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,30,20,73.0,1.0,1.6,2.5,6.5,8.0,9.5,12.5,14.4,7.2,2.6,3.3,843.0,157.0,95.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.093916,UL 94 V-0
TSM080NB03CR,https://services.taiwansemi.com/storage/resources/datasheet/TSM080NB03CR_A1910.pdf,https://www.taiwansemi.com/en/stock-check/TSM080NB03CR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,30,20,59.0,1.0,1.8,2.5,5.8,8.0,10.0,15.0,20.0,10.0,4.0,5.0,1097.0,180.0,106.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.0935,UL 94 V-0
TSM085N03PQ33,https://services.taiwansemi.com/storage/resources/datasheet/TSM085N03PQ33_D1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM085N03PQ33/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,30,20,52.0,1.0,1.6,2.5,6.2,8.5,9.0,13.0,14.3,7.2,2.6,3.4,817.0,155.0,96.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM085NB03CV,https://services.taiwansemi.com/storage/resources/datasheet/TSM085NB03CV_A2010.pdf,https://www.taiwansemi.com/en/stock-check/TSM085NB03CV/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,30,20,58.0,1.0,1.7,2.5,5.4,8.5,10.2,15.0,20.0,10.0,4.0,5.0,1101.0,186.0,118.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.0284,UL 94 V-0
TSM085NB03DCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM085NB03DCR_A2004.pdf,https://www.taiwansemi.com/en/stock-check/TSM085NB03DCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,30,20,51.0,1.3,1.8,2.5,6.5,8.5,11.0,15.0,20.0,10.0,4.0,5.0,1091.0,176.0,106.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.0898,UL 94 V-0
TSM089N08LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM089N08LCR_A1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM089N08LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,80,20,67.0,1.0,1.9,2.5,6.4,8.9,8.0,11.0,90.0,45.0,16.0,23.0,6119.0,304.0,116.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.093916,UL 94 V-0
TSM090N03CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM090N03CP_B1807.pdf,https://www.taiwansemi.com/en/stock-check/TSM090N03CP/,Active,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,30,20,50.0,1.0,1.6,2.5,7.5,9.0,10.0,13.0,,7.5,1.3,4.5,750.0,150.0,110.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM090N03ECP,https://services.taiwansemi.com/storage/resources/datasheet/TSM090N03E_A15.pdf,https://www.taiwansemi.com/en/stock-check/TSM090N03ECP/,Active,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,30,20,50.0,1.2,1.6,2.5,7.5,9.0,9.6,14.0,,7.7,1.9,2.8,680.0,150.0,70.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM100N06CZ,https://services.taiwansemi.com/storage/resources/datasheet/TSM100N06_B15.pdf,https://www.taiwansemi.com/en/stock-check/TSM100N06CZ/,Obsolete,Single,Trench,N-Channel,TO-220,,No,60,20,100.0,2.0,3.0,4.0,5.7,6.7,,,92.0,,23.0,24.0,4382.0,668.0,339.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM10NC60CF,https://services.taiwansemi.com/storage/resources/datasheet/TSM10NC60CF_A1604.pdf,https://www.taiwansemi.com/en/stock-check/TSM10NC60CF/,Obsolete,Single,Planar,N-Channel,ITO-220S,,No,600,30,10.0,2.5,3.4,4.5,670.0,750.0,,,33.0,,10.0,12.0,1652.0,92.0,11.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM10NC65CF,https://services.taiwansemi.com/storage/resources/datasheet/TSM10NC65CF_A1605.pdf,https://www.taiwansemi.com/en/stock-check/TSM10NC65CF/,Obsolete,Single,Planar,N-Channel,ITO-220S,,No,650,30,10.0,2.5,3.4,4.5,750.0,900.0,,,34.0,,11.0,13.0,1650.0,91.0,11.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM10ND60CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM10ND60CI_A1807.pdf,https://www.taiwansemi.com/en/stock-check/TSM10ND60CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,600,30,10.0,2.5,2.9,3.8,510.0,600.0,,,38.0,,9.0,11.0,1928.0,114.0,10.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM10ND65CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM10ND65CI_A1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM10ND65CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,650,30,10.0,2.5,3.0,3.8,580.0,800.0,,,39.6,,8.1,12.5,1863.0,108.0,9.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM110NB04CR,https://services.taiwansemi.com/storage/resources/datasheet/TSM110NB04CR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM110NB04CR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,40,20,54.0,2.0,3.2,4.0,7.7,11.0,,,23.0,,7.0,6.0,1443.0,147.0,80.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM110NB04DCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM110NB04DCR_A1908.pdf,https://www.taiwansemi.com/en/stock-check/TSM110NB04DCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,40,20,48.0,2.0,2.9,4.0,8.5,11.0,,,25.0,,7.0,6.0,1506.0,144.0,75.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.095769,UL 94 V-0
TSM110NB04LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM110NB04LCR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM110NB04LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,40,20,54.0,1.0,1.9,2.5,8.0,11.0,12.0,16.0,23.0,12.0,4.0,6.0,1269.0,142.0,82.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM110NB04LCV,https://services.taiwansemi.com/storage/resources/datasheet/TSM110NB04LCV_A2008.pdf,https://www.taiwansemi.com/en/stock-check/TSM110NB04LCV/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,40,20,44.0,1.0,1.7,2.5,7.0,11.0,10.0,16.0,24.0,12.0,4.0,6.0,1329.0,147.0,82.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM110NB04LDCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM110NB04LDCR_A2001.pdf,https://www.taiwansemi.com/en/stock-check/TSM110NB04LDCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,40,20,48.0,1.0,1.6,2.5,8.0,11.0,11.0,16.0,23.0,12.0,4.0,6.0,1269.0,142.0,82.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.095769,UL 94 V-0
TSM120N06LCP,https://services.taiwansemi.com/storage/resources/datasheet/TSM120N06LCP_A1602.pdf,https://www.taiwansemi.com/en/stock-check/TSM120N06LCP/,Active,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,60,20,70.0,1.2,1.7,2.5,9.7,12.0,11.0,15.0,37.0,18.0,6.0,7.5,2118.0,136.0,86.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM120N06LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM120N06LCR_A1610.pdf,https://www.taiwansemi.com/en/stock-check/TSM120N06LCR/,NRND,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,54.0,1.2,1.7,2.5,9.6,12.0,11.0,15.0,36.5,18.0,6.0,7.5,2116.0,136.0,85.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM120N06LCS,https://services.taiwansemi.com/storage/resources/datasheet/TSM120N06LCS_C1710.pdf,https://www.taiwansemi.com/en/stock-check/TSM120N06LCS/,Active,Single,Trench,N-Channel,SOP-8,1.0,No,60,20,23.0,1.2,1.7,2.5,10.4,12.0,11.9,15.0,37.0,19.0,6.0,8.0,2193.0,208.0,88.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.083,UL 94 V-0
TSM130NB06CR,https://services.taiwansemi.com/storage/resources/datasheet/TSM130NB06CR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM130NB06CR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,51.0,2.0,3.0,4.0,11.0,13.0,,,36.0,,12.0,8.0,2380.0,142.0,42.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.101429,UL 94 V-0
TSM130NB06LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM130NB06LCR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM130NB06LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,51.0,1.0,1.7,2.5,12.0,13.0,14.0,18.0,37.0,18.0,7.0,9.0,2175.0,142.0,63.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.101429,UL 94 V-0
TSM13ND50CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM13ND50CI_A1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM13ND50CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,500,30,13.0,2.5,3.0,3.8,370.0,480.0,,,39.0,,10.0,12.0,1877.0,128.0,7.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM150NB04CR,https://services.taiwansemi.com/storage/resources/datasheet/TSM150NB04CR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM150NB04CR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,40,20,41.0,2.0,3.2,4.0,10.0,15.0,,,19.0,,6.0,4.0,1092.0,113.0,63.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM150NB04DCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM150NB04DCR_A1908.pdf,https://www.taiwansemi.com/en/stock-check/TSM150NB04DCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,40,20,38.0,2.0,3.0,4.0,11.0,15.0,,,18.0,,6.0,4.0,1132.0,110.0,51.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.095769,UL 94 V-0
TSM150NB04LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM150NB04LCR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM150NB04LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,40,20,41.0,1.0,1.8,2.5,9.0,15.0,14.0,19.0,18.0,9.0,3.0,5.0,966.0,108.0,64.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM150NB04LCV,https://services.taiwansemi.com/storage/resources/datasheet/TSM150NB04LCV_A2008.pdf,https://www.taiwansemi.com/en/stock-check/TSM150NB04LCV/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,40,20,36.0,1.0,1.7,2.5,9.0,15.0,13.0,19.0,19.0,9.0,4.0,4.0,1013.0,113.0,64.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM150NB04LDCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM150NB04LDCR_A2001.pdf,https://www.taiwansemi.com/en/stock-check/TSM150NB04LDCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,40,20,37.0,1.0,1.7,2.5,10.0,15.0,14.0,19.0,18.0,9.0,3.0,5.0,966.0,108.0,64.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.0866,UL 94 V-0
TSM160N10LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM160N10LCR_A1610.pdf,https://www.taiwansemi.com/en/stock-check/TSM160N10LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,100,20,46.0,1.2,1.9,2.5,14.0,16.0,16.0,20.0,73.0,36.0,17.0,15.0,4431.0,158.0,45.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.093916,UL 94 V-0
TSM16ND50CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM16ND50CI_A1805.pdf,https://www.taiwansemi.com/en/stock-check/TSM16ND50CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,500,30,16.0,2.5,4.0,4.5,300.0,350.0,,,53.0,,15.4,18.5,2551.0,153.0,15.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM170N06CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM170N06CH_A2211.pdf,https://www.taiwansemi.com/en/stock-check/TSM170N06CH/,Active,Single,Trench,N-Channel,TO-251 (I-PAK),,No,60,20,38.0,1.2,1.7,2.5,15.0,17.0,17.5,20.0,,15.0,5.5,5.0,900.0,130.0,90.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.39851,UL 94 V-0
TSM170N06CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM170N06_B15.pdf,https://www.taiwansemi.com/en/stock-check/TSM170N06CP/,Active,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,60,20,38.0,1.2,1.7,2.5,15.0,17.0,17.5,20.0,28.5,13.5,5.5,5.0,900.0,130.0,90.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM170N06PQ56,https://services.taiwansemi.com/storage/resources/datasheet/TSM170N06PQ56_A1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM170N06PQ56/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,44.0,1.2,1.8,2.5,12.0,17.0,14.0,20.0,29.0,14.0,5.0,7.0,1556.0,105.0,45.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.093916,UL 94 V-0
TSM180N03CS,https://services.taiwansemi.com/storage/resources/datasheet/TSM180N03CS_A14.pdf,https://www.taiwansemi.com/en/stock-check/TSM180N03CS/,Active,Single,Trench,N-Channel,SOP-8,3.0,No,30,20,9.0,1.2,1.6,2.0,16.0,18.0,23.0,28.0,,4.1,1.0,2.1,345.0,55.0,32.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0725,UL 94 V-0
TSM180N03PQ33,https://services.taiwansemi.com/storage/resources/datasheet/TSM180N03PQ33_B1710.pdf,https://www.taiwansemi.com/en/stock-check/TSM180N03PQ33/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,30,20,25.0,1.2,1.6,2.5,14.0,18.0,20.0,28.0,,4.1,1.0,2.1,345.0,55.0,32.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM190N08CZ,https://services.taiwansemi.com/storage/resources/datasheet/TSM190N08_B15.pdf,https://www.taiwansemi.com/en/stock-check/TSM190N08CZ/,Active,Single,Trench,N-Channel,TO-220,,No,75,20,190.0,2.0,3.0,4.0,3.4,4.2,,,160.0,,35.0,40.0,8600.0,780.0,300.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.200978,UL 94 V-0
TSM1NB60CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM1NB60CH_A2308.pdf,https://www.taiwansemi.com/en/stock-check/TSM1NB60CH/,Active,Single,Planar,N-Channel,TO-251 (I-PAK),,No,600,30,1.2,2.5,3.1,4.5,9400.0,10000.0,,,7.7,,1.0,4.6,150.0,11.0,8.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.39851,UL 94 V-0
TSM1NB60CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM1NB60CP_A2309.pdf,https://www.taiwansemi.com/en/stock-check/TSM1NB60CP/,Active,Single,Planar,N-Channel,TO-252 (D-PAK),3.0,No,600,30,1.2,2.5,3.1,4.5,9400.0,10000.0,,,7.7,,1.0,4.6,150.0,11.0,8.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM1NB60CW,https://services.taiwansemi.com/storage/resources/datasheet/TSM1NB60CW_A2206.pdf,https://www.taiwansemi.com/en/stock-check/TSM1NB60CW/,Active,Single,Planar,N-Channel,SOT-223,3.0,No,600,30,0.7,2.5,3.1,4.5,9300.0,10000.0,,,7.4,,1.4,4.7,158.0,25.0,1.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.12,UL 94 V-0
TSM1NB60LCW,https://services.taiwansemi.com/storage/resources/datasheet/TSM1NB60LCW_A2305.pdf,https://www.taiwansemi.com/en/stock-check/TSM1NB60LCW/,Active,Single,Planar,N-Channel,SOT-223,3.0,No,600,30,0.55,0.9,1.6,2.0,11000.0,15000.0,,,7.5,,0.7,4.3,98.0,10.0,8.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.12,UL 94 V-0
TSM200N03DPQ33,https://services.taiwansemi.com/storage/resources/datasheet/TSM200N03D_B1710.pdf,https://www.taiwansemi.com/en/stock-check/TSM200N03DPQ33/,Active,Dual,Trench,N-Channel,PDFN33 Dual,1.0,No,30,20,20.0,1.2,1.5,2.5,17.0,20.0,23.0,30.0,,4.1,1.0,2.1,345.0,55.0,32.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM210N02CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM210N02CX_B1811.pdf,https://www.taiwansemi.com/en/stock-check/TSM210N02CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,20,10,6.7,0.3,0.6,0.8,,,19.0,21.0,,5.8,0.6,2.0,600.0,70.0,45.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.012742,UL 94 V-0
TSM220NB06CR,https://services.taiwansemi.com/storage/resources/datasheet/TSM220NB06CR_C2401.pdf,https://www.taiwansemi.com/en/stock-check/TSM220NB06CR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,35.0,2.0,3.3,4.0,19.0,22.0,,,21.0,,6.6,4.6,1420.0,84.0,52.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM220NB06LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM220NB06LCR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM220NB06LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,35.0,1.0,1.7,2.5,18.0,22.0,21.0,28.0,23.0,12.0,4.0,5.0,1314.0,91.0,26.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM2302CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2302CX_F2406.pdf,https://www.taiwansemi.com/en/stock-check/TSM2302CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,20,8,3.2,0.65,0.8,1.2,,,22.0,65.0,5.9,,0.8,1.6,446.0,76.0,63.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM2306CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2306CX_C2406.pdf,https://www.taiwansemi.com/en/stock-check/TSM2306CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,30,20,3.3,1.0,1.4,3.0,35.0,57.0,58.0,94.0,,,0.7,1.1,154.0,35.0,29.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM2308CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2308CX_D2406.pdf,https://www.taiwansemi.com/en/stock-check/TSM2308CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,60,20,1.8,0.9,1.4,2.5,22.0,156.0,28.0,192.0,,,1.2,2.0,407.0,32.0,29.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM230N06CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM230N06_D1802.pdf,https://www.taiwansemi.com/en/stock-check/TSM230N06CP/,Active,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,60,20,50.0,1.2,1.8,2.5,20.0,23.0,23.0,28.0,28.0,,3.5,6.5,1680.0,115.0,85.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM230N06PQ56,https://services.taiwansemi.com/storage/resources/datasheet/TSM230N06PQ56_B1710.pdf,https://www.taiwansemi.com/en/stock-check/TSM230N06PQ56/,NRND,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,44.0,1.2,1.8,2.5,20.0,23.0,23.0,28.0,28.0,,3.5,6.5,1680.0,115.0,85.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.093916,UL 94 V-0
TSM2312CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2312CX_F2406.pdf,https://www.taiwansemi.com/en/stock-check/TSM2312CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,20,8,4.5,0.45,0.7,1.0,,,15.0,33.0,9.8,,0.9,3.1,690.0,116.0,105.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM2314CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2314CX_F2406.pdf,https://www.taiwansemi.com/en/stock-check/TSM2314CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,20,12,4.6,0.45,0.7,1.0,,,15.0,33.0,10.0,,0.9,3.1,687.0,120.0,99.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM2318CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2318CX_D2406.pdf,https://www.taiwansemi.com/en/stock-check/TSM2318CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,40,20,3.6,1.0,1.5,3.0,25.0,45.0,36.0,62.5,,,1.4,1.9,395.0,52.0,41.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM2328CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2328CX_D2408.pdf,https://www.taiwansemi.com/en/stock-check/TSM2328CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,100,20,1.5,1.0,1.7,2.5,120.0,250.0,,,,,0.6,1.0,142.0,32.0,13.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM240N03CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM240N03CX_B1811.pdf,https://www.taiwansemi.com/en/stock-check/TSM240N03CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,30,20,6.5,1.2,1.4,2.5,17.0,24.0,22.0,34.0,,4.1,1.0,2.1,345.0,55.0,32.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.012742,UL 94 V-0
TSM240N03CX6,https://services.taiwansemi.com/storage/resources/datasheet/TSM240N03CX6_B1811.pdf,https://www.taiwansemi.com/en/stock-check/TSM240N03CX6/,Active,Single,Trench,N-Channel,SOT-26,1.0,No,30,20,6.5,1.2,1.4,2.5,17.0,24.0,22.0,34.0,,4.1,1.0,2.1,345.0,55.0,32.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.015362,UL 94 V-0
TSM250N02CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM250N02CX_B1811.pdf,https://www.taiwansemi.com/en/stock-check/TSM250N02CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,20,10,5.8,0.4,0.6,0.8,,,20.0,25.0,,7.7,0.9,2.4,535.0,60.0,34.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.012742,UL 94 V-0
TSM250N02DCQ,https://services.taiwansemi.com/storage/resources/datasheet/TSM250N02DCQ_C2212.pdf,https://www.taiwansemi.com/en/stock-check/TSM250N02DCQ/,Active,Dual,Trench,N-Channel,TDFN 2x2,3.0,No,20,10,5.8,0.4,0.6,0.8,,,20.0,25.0,,7.7,0.9,2.4,535.0,60.0,34.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.00955,UL 94 V-0
TSM250NB06CV,https://services.taiwansemi.com/storage/resources/datasheet/TSM250NB06CV_A2007.pdf,https://www.taiwansemi.com/en/stock-check/TSM250NB06CV/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,60,20,28.0,2.0,3.1,4.0,19.0,25.0,,,23.0,,7.0,5.0,1440.0,88.0,23.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM250NB06DCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM250NB06DCR_A1908.pdf,https://www.taiwansemi.com/en/stock-check/TSM250NB06DCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,60,20,30.0,2.0,3.0,4.0,21.0,25.0,,,22.0,,7.0,5.0,1461.0,89.0,20.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.095769,UL 94 V-0
TSM250NB06LCV,https://services.taiwansemi.com/storage/resources/datasheet/TSM250NB06LCV_A2008.pdf,https://www.taiwansemi.com/en/stock-check/TSM250NB06LCV/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,60,20,27.0,1.0,1.8,2.5,18.0,25.0,22.0,28.0,23.0,11.0,4.0,5.0,1307.0,86.0,27.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
